<! Entity=北京 type=短期日内母线负荷预测   createTime='2019-05-23 14:04:02' !>
<StSysLf::北京>
@ID NAME V01 V02 V03 V04 V05 V06 V07 V08 V09 V10 V11 V12 V13 V14 V15 V16 V17 V18 V19 V20 V21 V22 V23 V24 V25 V26 V27 V28 V29 V30 V31 V32 V33 V34 V35 V36 V37 V38 V39 V40 V41 V42 V43 V44 V45 V46 V47 V48 V49 V50 V51 V52 V53 V54 V55 V56 V57 V58 V59 V60 V61 V62 V63 V64 V65 V66 V67 V68 V69 V70 V71 V72 V73 V74 V75 V76 V77 V78 V79 V80 V81 V82 V83 V84 V85 V86 V87 V88 V89 V90 V91 V92 V93 V94 V95 V96
#203 南苑/220kV.2#主变-高 65.2001 64.5651 67.6572 67.6572 68.2507 68.8442 69.4377 69.4377 71.8116 71.2181 72.4051 72.4051 70.6246 70.6246 70.0312 68.8442 69.4377 68.2507 68.8442 69.4377 69.4377 70.6246 72.4051 71.8116 71.8116 70.8533 70.4427 69.4844 69.0714 68.8442 67.0637 64.6898 60.5354 58.1615 55.7875 53.4136 52.2266 49.2592 47.4788 45.6983 40.15 38.5 37.4 36.3 35.75 35.2 34.65 34.1 33.55 33.55 33.2513 33.1023 32.7524 32.5989 31.9 31.9 32.45 32.45 33.0 33.0 34.1 35.75 36.85 39.05 41.525 44.0 45.1 47.3 48.4 50.05 53.35 53.9 58.3 58.85 60.5 63.25 64.9 64.9 65.45 68.75 68.75 69.3 69.85 69.3 69.85 69.85 69.3 68.75 68.75 68.2 68.2 66.55 67.1 67.733 67.1 66.3017
#204 远大/220kV.3#主变-高 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
#205 榆管营/220kV.2213未安装 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
#206 魏善庄牵引站/220kV.4#主变-高 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
#207 栗元/220kV.1#主变-高 10.7932 11.0753 13.1841 12.5206 12.6245 13.8426 13.6977 14.1492 14.7143 14.8131 15.2177 14.1309 16.1335 16.4429 17.1509 17.0223 17.0092 17.1427 18.003 18.5701 17.4093 18.4427 19.6071 20.1807 21.1969 21.869 21.3308 21.0177 21.3435 19.5842 18.5288 17.0664 15.4023 14.146 12.9177 11.945 11.8462 9.9233 8.0004 7.4308 12.0898 8.7194 7.3971 6.337 3.7669 4.4393 4.0444 2.8525 3.0986 4.301 1.6396 2.1834 2.645 3.2464 5.0779 7.124 4.3003 4.8822 5.3324 7.2884 9.4939 11.4388 12.4546 14.9879 18.7978 20.7952 21.1851 24.1035 22.7565 23.0523 22.7036 22.284 23.2998 24.2434 25.3816 28.3059 27.158 29.2353 28.661 29.6336 29.2508 28.5115 28.1505 28.6069 30.4908 31.1676 29.2153 31.0451 27.2862 28.7229 26.0139 27.5357 27.4119 26.3923 25.4616 27.3713
#208 上庄/220kV.4#主变-高 88.7103 87.8017 89.3949 90.5943 91.5044 91.0542 92.2548 92.1935 92.9931 93.3929 93.3929 93.7927 93.3929 92.1935 90.1946 88.9951 88.1956 87.3959 87.7957 88.5953 87.3959 88.5953 88.5953 88.1956 87.3959 86.9961 86.5963 85.397 84.5973 83.7977 82.5983 79.4 77.8007 75.0021 72.2035 69.4049 67.4059 65.4069 63.0082 61.8087 62.2911 60.9515 59.9468 58.6072 57.9374 57.6025 56.9327 56.5978 55.928 55.5931 55.2582 55.2582 54.9233 54.4662 54.5085 54.448 54.9233 55.2582 54.9233 55.5931 56.9327 57.6025 59.277 60.6166 62.9609 64.3005 67.3146 69.6589 71.6683 73.3428 75.0172 79.2035 83.3897 85.734 87.7434 90.0877 92.7669 93.1018 94.1065 95.4461 95.4461 95.1112 95.4461 96.1159 95.4461 95.781 94.7763 94.7763 95.1112 93.7716 93.7716 93.1018 92.0971 92.432 93.4367 93.1018
#209 朝阳门/220kV.2#主变-高 93.2948 91.3473 91.04 89.0946 90.3239 90.0166 91.8602 89.6063 93.2955 93.4997 94.0114 96.4704 94.1137 92.6795 91.6544 87.66 86.4312 85.9183 83.4597 86.0214 81.7179 80.181 81.2059 79.566 79.9761 76.6972 75.3659 75.1608 75.4681 72.3941 70.1408 68.2959 63.2761 61.4317 60.5098 58.4605 56.7191 54.3622 52.2109 50.0593 50.3 49.7003 47.3998 47.2002 45.6001 45.4 43.5999 43.5999 43.2998 43.3998 42.1998 42.2001 41.3003 41.3002 40.2004 41.1002 40.2004 40.4005 40.6004 42.4002 42.3998 44.5998 45.8 49.0999 51.4004 52.3 58.3002 58.7003 61.2999 65.4006 69.0 73.6999 78.9011 84.2998 80.9999 88.6001 91.0999 95.2001 94.4996 98.3999 98.5001 97.8002 98.3005 98.5003 100.2005 100.5998 101.6002 101.1012 100.6006 99.7998 98.8995 98.0 100.4011 96.1995 96.7002 99.2005
#210 八里庄/220kV.2217未运行 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
#211 霍南/220kV.2212待用 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
#212 宝善庄/220kV.1#主变-高 0.1669 0.1661 0.1679 0.1675 0.1681 0.1672 0.1688 0.1684 0.1686 0.169 0.1694 0.1699 0.17 0.1705 0.1688 0.1699 0.1694 0.1697 0.1688 0.169 0.1696 0.1695 0.1696 0.169 0.1691 0.1681 0.168 0.1695 0.1689 0.1697 0.169 0.1689 0.1667 0.168 0.1675 0.1667 0.1644 0.165 0.1646 0.1659 0.174 0.1758 0.1714 0.1687 0.1687 0.172 0.17 0.17 0.1736 0.1726 0.1692 0.1716 0.1756 0.171 0.1709 0.1722 0.1656 0.1691 0.1709 0.1695 0.1683 0.1773 0.1697 0.1701 0.1714 0.1698 0.1712 0.1707 0.1703 0.174 0.1779 0.1781 0.1789 0.1767 0.1749 0.1777 0.1727 0.1758 0.1789 0.1788 0.185 0.1762 0.1754 0.177 0.1803 0.1772 0.1809 0.1795 0.1745 0.1783 0.1792 0.1781 0.1766 0.1785 0.1775 0.1773
#213 大刘庄牵引站/220kV.2#主变-高 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
#214 桃园/220kV.1#主变-高 10.5778 10.6472 11.2211 11.5045 10.9802 10.7765 11.411 11.2234 11.338 11.2929 11.1075 11.3862 10.3971 11.0471 10.5829 10.72 9.9278 9.8844 9.6185 10.1009 9.3538 9.7966 9.2389 9.5421 8.9608 9.0216 8.7656 8.7006 8.5261 8.4496 8.4951 8.6039 7.8785 7.5879 7.3063 7.107 7.3662 6.848 6.5746 6.3515 4.9978 4.7137 4.7577 4.4976 5.0101 4.502 4.3369 4.3187 4.3 4.3987 4.4967 4.1498 4.1891 4.5975 4.1432 4.2554 4.1399 4.1578 4.3503 4.2577 4.6105 4.7944 5.0232 5.074 5.469 6.7727 6.7678 7.1731 8.0139 7.9237 8.6074 9.0576 9.4912 9.9241 10.4592 10.1711 10.5632 10.7891 10.9502 10.9753 10.5723 11.0037 11.2966 11.4492 11.3687 11.1697 11.8206 11.4058 11.1938 11.3215 10.9319 10.9658 11.0598 10.9529 10.9275 10.9648
#215 团河/220kV.团牵 18.7241 16.6904 14.631 11.9485 13.6576 15.3667 19.039 19.511 16.985 13.7264 10.4679 11.7119 12.9559 13.3778 14.9914 14.8202 17.6393 17.1137 17.0247 14.8468 16.3928 15.6388 14.7789 13.6451 11.4895 13.4232 11.5978 9.4576 7.3174 8.2866 8.611 8.9354 7.8692 6.803 7.7403 8.6777 7.4243 6.1429 4.8616 5.147 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 5.3333 7.2557 11.1627 15.0696 11.4418 0.0 0.0 0.0 16.1859 20.0928 15.8138 11.5348 7.2557 10.0464 9.4883 14.5115 10.0464 11.2325 12.4185 18.6975 18.9766 23.9998 23.1626 22.3254 20.0928 15.9068 11.7208 15.6278 19.5347 23.9998 16.744
#216 孙河/220kV.1#主变-高 47.1418 47.7597 46.5239 47.1418 47.7597 48.3776 48.9956 48.3776 50.8493 50.8493 51.4672 51.4672 52.0852 53.3209 52.0852 53.3209 49.6135 50.2313 52.0852 50.2313 54.5568 52.7031 52.0852 52.7031 52.0852 52.7031 53.3209 52.7031 50.8493 48.9956 47.1418 46.5239 43.4344 42.8164 40.6536 39.4179 38.182 37.564 36.3283 33.8566 31.1417 30.5836 30.5836 30.0254 28.3508 27.7927 27.4051 27.6456 26.8126 27.2675 26.8478 26.6763 26.1181 26.1181 26.6763 26.1181 26.1181 27.2345 27.2345 26.1181 27.2345 27.2345 28.909 30.5836 30.5836 31.1417 32.8163 33.9326 35.6072 36.1654 39.2354 42.0263 38.6772 40.3517 42.0263 43.1426 44.8172 47.0499 47.0499 49.2826 50.399 49.2826 49.2826 50.1711 50.6153 51.5153 52.0735 50.399 49.8408 47.4121 47.6317 48.0709 49.8408 50.399 50.399 49.2826
#217 芦城/220kV.2218未运行 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
#218 台湖/220kV.台牵二 11.4559 13.2913 12.8166 12.342 13.9559 15.5699 11.2027 11.7724 9.7312 7.6899 5.6488 3.6076 3.6076 5.3165 7.0254 6.266 6.0286 5.7912 7.595 8.8292 10.0635 10.4432 10.8229 9.5571 8.2912 7.0254 5.1267 3.6076 2.8482 2.3734 1.8988 1.4241 0.9493 0.4747 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 7.9713 12.5618 11.7243 10.8868 9.212 9.7702 10.3286 10.6077 10.8868 6.9788 10.8868 8.4676 6.0482 3.629 4.1873 4.7456 7.8162 10.8868 15.4928 20.0988 16.4699 18.1448 21.2154 16.3303 11.4452 11.4452 17.4402 16.4592 18.5302 15.9647 13.3992 15.9116
#219 西沙屯/220kV.2#主变-高 86.9539 88.1301 88.1299 88.7154 88.7154 87.5424 88.1285 91.0632 91.0632 91.6476 92.2351 93.9955 94.584 93.9955 96.3423 95.7548 93.4079 96.3434 94.5839 93.409 93.9954 95.7568 98.6881 100.4495 101.037 100.4495 103.3818 101.037 98.1006 96.3433 94.5829 92.8225 87.5424 83.4362 82.2602 79.9154 76.3947 72.8747 71.7016 68.7677 62.5999 62.5998 60.9259 58.1351 58.6941 58.1355 55.9045 55.3464 55.9041 54.2317 53.6731 54.7893 54.7888 52.5573 53.1154 52.5573 53.6726 53.6725 54.2312 55.3469 56.4622 58.6945 62.5998 64.2727 67.0619 69.2924 71.5259 73.7554 74.3151 74.3151 75.988 77.6628 83.2412 84.3555 83.2402 86.0304 86.0294 87.1447 90.4924 91.094 91.2945 92.1558 91.6087 91.0501 92.1663 91.0501 89.3772 88.2619 86.5876 86.0304 86.589 83.7988 84.9151 84.9151 87.1447 86.5885
#220 平谷/220kV.2#主变-高 24.7621 25.4134 26.0647 24.9791 26.0647 26.2819 26.499 26.499 26.7162 26.2819 26.7162 27.5846 27.1503 27.3675 27.5846 26.9332 27.5846 27.1503 26.7162 26.9332 26.499 27.3675 28.2359 28.0188 28.173 28.0343 28.0266 28.3965 28.4531 28.2359 27.1503 27.1503 26.0647 25.6305 24.7621 23.8936 23.4593 22.808 22.808 22.3737 20.8026 20.574 20.8026 20.574 20.3454 20.1168 19.8882 19.6596 19.2024 18.9738 18.9738 19.2024 19.431 19.2024 19.6596 19.8882 20.1168 19.8882 19.8882 20.574 21.717 22.6314 23.5458 23.7744 24.2316 24.6888 24.6888 24.003 24.9174 24.6888 24.6888 25.3746 26.0604 26.5176 26.9748 26.9748 26.5176 27.2034 27.432 27.6606 27.8892 27.432 28.1178 27.8892 27.6606 26.9748 26.5176 25.3746 24.6888 24.4602 24.2316 24.6888 24.003 25.3746 24.9174 24.6888
#221 康宁/220kV.4#主变-高 55.856 55.7179 56.6846 56.4084 55.9941 56.6846 56.9607 57.7892 56.4084 56.1322 56.4084 56.2703 55.3727 55.2346 55.3727 54.6823 54.4061 54.4061 53.4395 54.13 54.8204 53.9919 53.8538 52.4729 53.4395 52.0587 51.2301 51.6444 51.7825 51.5063 50.6087 50.954 50.7468 50.8849 50.954 49.2279 49.366 49.2279 49.5041 48.3994 46.5622 45.0883 45.4903 45.0883 45.4903 44.9543 45.4903 45.3563 45.4903 45.7583 44.2174 45.4903 44.9543 45.4903 44.6193 45.3563 45.0883 45.6243 44.6193 45.0883 45.0883 45.2223 46.0263 45.2223 46.6962 46.6962 47.0982 46.0263 47.5002 48.1701 47.5002 49.443 50.649 52.1899 53.7308 54.4677 54.7357 55.5397 56.2096 56.2096 57.6836 57.0136 58.2195 57.4156 57.5496 57.1334 56.9376 56.0564 57.0136 57.0136 56.2096 56.3436 56.2096 56.8796 57.0136 58.5545
#222 奥运村/220kV.2#主变-高 52.8434 54.4297 51.6245 54.1114 55.4419 55.6108 55.8061 55.2286 57.6845 58.2143 57.8305 56.7953 58.3702 57.2579 55.7356 56.2162 55.0383 56.377 54.8743 54.5577 54.7791 53.3093 52.8319 53.8474 51.0159 51.3423 53.4668 51.4916 51.1635 49.2819 50.7599 47.2231 44.1603 44.9001 43.121 41.4329 39.4348 37.0603 35.2656 33.4782 33.573 32.7628 32.1872 31.8785 31.156 30.6081 30.3284 30.3129 30.128 30.2549 29.7084 29.7471 29.4351 29.7896 29.5395 29.8682 29.7696 29.8354 29.9404 30.3755 30.8827 32.1505 33.6394 33.301 36.2394 37.9139 39.406 41.9699 42.7814 45.5052 46.044 49.8287 49.7539 50.2296 51.092 52.7665 52.8039 54.7916 53.9627 55.15 55.4813 57.8054 56.033 56.907 55.6475 58.5595 55.1654 57.759 56.7832 55.498 55.2531 54.713 55.0339 54.517 55.1641 55.6669
#223 玉泉营/220kV.3#主变-高 73.6126 73.6126 71.8966 74.1274 71.725 72.583 72.4114 73.9558 75.5 78.5887 78.9319 78.0739 79.7898 78.2455 79.4466 80.991 82.8785 78.9319 80.991 79.1035 78.5887 79.4466 79.4466 81.6774 81.1626 79.4466 80.3047 78.9319 79.4466 78.5887 76.358 73.6126 71.0387 70.6955 67.2637 64.175 62.4592 58.6842 56.2819 54.2228 48.7224 47.1144 45.6672 45.3456 44.22 43.2552 42.4512 41.6472 41.1648 40.8432 40.0392 40.0392 39.7176 39.5568 38.9136 39.0744 39.396 39.5568 39.8784 39.7176 42.7728 42.4512 45.3456 46.632 51.2952 50.8128 54.1896 55.6368 55.7976 64.32 62.3904 64.32 64.9632 63.6768 65.2848 74.2896 69.144 70.5912 73.8072 74.9328 75.8976 75.7368 76.7016 78.3096 76.7016 78.1488 78.1488 75.576 77.184 75.576 76.38 76.8624 75.4152 74.9328 76.0584 75.576
#224 怀柔/220kV.2#主变-高 62.585 63.3841 63.9168 63.3841 64.7159 65.7813 67.1131 67.3795 67.9122 68.9777 69.7767 70.0431 69.7767 70.3094 70.5758 69.7767 69.5104 68.9777 68.445 68.7114 68.1786 69.7767 70.6466 70.9367 70.6466 72.174 72.4404 71.3748 70.3094 69.5104 67.6458 65.7813 62.585 59.655 57.5241 54.8605 54.3278 52.996 51.1315 49.5332 48.4833 47.9475 47.4117 45.8042 45.8042 45.2683 44.7325 44.1967 43.9288 44.1967 43.3929 43.125 43.125 43.3929 42.8571 43.125 43.9288 44.1967 43.9288 45.2683 46.8759 48.2155 50.8947 53.3059 55.9851 56.5209 58.2724 58.467 59.1481 57.3247 57.8605 60.0039 62.4152 65.0944 66.166 66.166 69.381 68.3094 70.1848 69.381 70.4527 71.7923 73.1319 72.864 73.9357 70.7206 69.649 66.9698 64.8264 64.0226 63.7548 63.4868 63.4868 64.5585 65.3622 65.6302
#225 军都/220kV.2#主变-高 44.8791 44.9369 44.5375 44.0709 43.9288 45.5216 45.7205 46.0146 46.5454 46.6374 46.6543 46.6382 46.995 46.4148 45.9835 46.2878 47.4303 48.1094 48.3431 47.5009 47.4544 48.4932 46.8198 46.5443 46.4318 48.1363 48.2694 46.3072 46.2428 48.2345 47.8159 45.7221 43.399 42.8963 40.4392 39.9563 37.3655 36.0619 34.8469 33.2157 28.3175 27.3423 26.5083 26.1074 25.6936 25.6697 24.7796 24.391 24.2228 24.1532 24.1093 24.1815 24.148 23.5164 23.6214 23.7606 24.0597 23.994 24.0803 24.6701 25.312 26.5695 28.1273 29.3732 33.348 33.5272 35.1508 40.8156 41.4492 38.4237 37.2268 40.1968 42.0847 41.0528 41.7959 45.3041 45.9577 46.2529 45.656 46.0891 46.5339 50.8471 48.9057 46.7079 48.6905 46.7285 46.2657 46.3598 48.3721 44.4868 45.5116 44.9921 45.1842 44.4752 48.657 47.8758
#226 朝阳门/220kV.2212-22待用 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
#227 密云/220kV.1#主变-高 45.0786 46.9003 47.4251 46.3225 47.1427 48.8925 49.5515 51.0154 52.3016 55.1363 51.0907 50.9694 51.2825 50.8847 51.4284 50.3764 51.6602 51.432 49.2749 49.8045 50.8117 50.1716 51.6226 52.7287 54.6609 54.5761 54.4374 54.255 51.8862 52.6981 51.9591 48.9007 47.1686 45.5799 42.8617 41.5743 40.154 38.8455 36.4532 36.3155 40.0099 39.4047 37.6883 38.0273 36.9297 38.298 37.8978 38.0145 37.6645 35.9694 35.8591 34.9974 34.4334 35.2455 34.552 37.6516 35.504 34.8008 35.1431 37.2185 36.7028 39.8984 40.9496 42.8149 43.4839 43.8372 44.3089 43.6915 42.2413 40.7847 42.4282 43.4955 46.4539 49.4716 50.7762 51.1062 53.6121 51.8886 54.0968 53.3517 55.663 54.8096 54.6936 55.003 57.4303 55.2879 53.7591 49.9963 48.6892 48.9599 49.8545 51.0507 52.1284 51.208 51.7069 50.5377
#228 东北郊/220kV.2214备用 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
#229 垡头/220kV.3#主变-高 46.321 44.9891 46.765 44.9891 46.173 46.9129 46.173 48.0969 47.2089 48.8368 48.2448 49.7248 50.0207 49.2808 51.5007 51.3527 51.9446 51.7967 49.7248 51.9446 50.6127 50.3167 53.1286 55.9403 53.5725 52.2406 53.7205 51.6486 51.5007 50.9087 49.1328 48.8368 45.877 43.9531 41.2893 38.3295 37.8855 35.3697 34.1858 32.8539 27.06 26.004 24.948 24.288 23.628 22.968 22.572 22.176 21.912 21.516 21.252 21.252 21.0742 20.9356 20.8432 21.028 20.988 21.12 21.12 22.176 22.836 23.496 24.156 26.268 27.72 29.304 30.888 30.228 32.868 34.056 35.508 38.28 39.336 39.6 42.636 44.352 44.088 43.164 44.352 47.652 46.332 48.048 48.18 47.916 48.444 48.048 48.312 49.896 48.444 49.104 48.048 47.52 47.784 46.992 47.52 46.068
#230 上庄/220kV.1#主变-高 90.0863 88.9573 90.4626 90.839 92.3443 91.5916 92.3443 93.6892 94.4363 95.1835 93.8495 94.2259 94.2259 91.5916 90.839 90.0863 90.0863 87.8283 87.8283 86.3229 86.3229 85.5703 85.5703 86.3229 85.1939 85.5703 85.1939 83.6886 83.3122 82.1832 80.3016 78.7962 75.033 72.775 71.646 68.2589 67.1299 65.6246 62.9902 61.4849 61.9561 60.9514 59.6118 58.2723 58.6071 57.9374 57.2676 56.2629 56.2629 55.5931 55.5931 54.9233 54.9233 54.5884 54.1645 54.1737 54.3377 54.5884 55.2582 54.5884 56.5978 57.2676 58.6071 60.2816 61.9561 64.9702 67.3145 69.6588 71.6682 73.3427 75.3521 78.3661 82.7198 85.399 87.0735 89.0829 91.7621 92.4318 93.1016 95.4459 95.4459 93.9585 94.3303 94.7022 95.198 95.4459 94.7761 95.4459 94.4412 93.4365 93.4365 91.7621 91.7621 92.4318 92.7667 93.1016
#231 京科热电厂/220kV.0#启备变-高等值负荷 1.2807 1.094 0.9361 0.8197 0.7034 0.6811 0.6811 0.7417 0.7717 0.7683 0.7019 0.6298 0.597 0.647 0.7034 0.7098 0.7177 0.6962 0.7052 0.7261 0.7114 0.6938 0.7098 0.7161 0.6523 0.6236 0.6733 0.6344 0.591 0.6384 0.7061 0.6537 0.6013 0.5749 0.5565 0.6222 0.594 0.5915 0.589 0.5903 2.1325 2.1325 2.1102 2.1102 2.1548 2.1325 2.1102 2.1102 2.1325 2.1548 2.1102 2.0878 2.1102 2.0878 2.1102 2.1102 2.1548 2.1102 2.1102 2.1354 2.0827 2.0844 2.0655 2.1102 2.1548 2.1771 2.1995 2.1325 2.1102 2.0878 2.0878 2.0432 2.1102 2.1771 2.1996 2.3455 2.5447 2.8 2.9739 2.6146 2.2553 2.3 2.2553 2.4339 2.3174 2.2954 2.2777 2.7242 2.6572 2.6865 2.7586 2.7368 2.6126 2.6572 2.7242 2.6572
#232 亦庄牵引站/220kV.1#主变-高 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
